INTERVAL_DATETIME,REGIONID,LOAD_DATE,OPERATIONAL_DEMAND_POE10,OPERATIONAL_DEMAND_POE50,OPERATIONAL_DEMAND_POE90,LASTCHANGED
1/7/2023 3:30,NSW1,1/7/2023 2:58,6092,5994,5895,1/7/2023 2:58
1/7/2023 4:00,NSW1,1/7/2023 3:27,6089,5990,5892,1/7/2023 3:27
1/7/2023 4:30,NSW1,1/7/2023 3:57,6149,6049,5950,1/7/2023 3:57
1/7/2023 5:00,NSW1,1/7/2023 4:27,6224,6123,6022,1/7/2023 4:27
1/7/2023 5:30,NSW1,1/7/2023 4:57,6327,6225,6122,1/7/2023 4:57
1/7/2023 6:00,NSW1,1/7/2023 5:27,6424,6320,6216,1/7/2023 5:27
1/7/2023 6:30,NSW1,1/7/2023 5:57,6420,6316,6212,1/7/2023 5:57
1/7/2023 7:00,NSW1,1/7/2023 6:27,6499,6394,6288,1/7/2023 6:27
1/7/2023 7:30,NSW1,1/7/2023 6:57,6559,6453,6347,1/7/2023 6:57
1/7/2023 8:00,NSW1,1/7/2023 7:27,6671,6563,6455,1/7/2023 7:27
1/7/2023 8:30,NSW1,1/7/2023 7:57,6530,6425,6319,1/7/2023 7:57
1/7/2023 9:00,NSW1,1/7/2023 8:27,6518,6412,6307,1/7/2023 8:27
1/7/2023 9:30,NSW1,1/7/2023 8:57,6450,6346,6241,1/7/2023 8:57
1/7/2023 10:00,NSW1,1/7/2023 9:27,6414,6310,6206,1/7/2023 9:27
1/7/2023 10:30,NSW1,1/7/2023 9:57,6323,6220,6118,1/7/2023 9:57
1/7/2023 11:00,NSW1,1/7/2023 10:27,6168,6068,5969,1/7/2023 10:27
1/7/2023 11:30,NSW1,1/7/2023 10:57,5883,5788,5693,1/7/2023 10:57
1/7/2023 12:00,NSW1,1/7/2023 11:27,5775,5682,5588,1/7/2023 11:27
1/7/2023 12:30,NSW1,1/7/2023 11:57,5729,5636,5544,1/7/2023 11:57
1/7/2023 13:00,NSW1,1/7/2023 12:27,5456,5368,5279,1/7/2023 12:27
1/7/2023 13:30,NSW1,1/7/2023 12:57,5515,5426,5337,1/7/2023 12:57
1/7/2023 14:00,NSW1,1/7/2023 13:27,5486,5398,5309,1/7/2023 13:27
1/7/2023 14:30,NSW1,1/7/2023 13:57,5610,5519,5428,1/7/2023 13:57
1/7/2023 15:00,NSW1,1/7/2023 14:27,5913,5817,5721,1/7/2023 14:27
1/7/2023 15:30,NSW1,1/7/2023 14:57,6215,6115,6014,1/7/2023 14:57
1/7/2023 16:00,NSW1,1/7/2023 15:27,6465,6361,6256,1/7/2023 15:27
1/7/2023 16:30,NSW1,1/7/2023 15:57,6663,6556,6448,1/7/2023 15:57
1/7/2023 17:00,NSW1,1/7/2023 16:27,7070,6955,6841,1/7/2023 16:27
1/7/2023 17:30,NSW1,1/7/2023 16:57,7307,7188,7070,1/7/2023 16:57
1/7/2023 18:00,NSW1,1/7/2023 17:27,7495,7374,7253,1/7/2023 17:27
1/7/2023 18:30,NSW1,1/7/2023 17:57,7590,7467,7344,1/7/2023 17:57
1/7/2023 19:00,NSW1,1/7/2023 18:27,7683,7558,7434,1/7/2023 18:27
1/7/2023 19:30,NSW1,1/7/2023 18:57,7677,7553,7429,1/7/2023 18:57
1/7/2023 20:00,NSW1,1/7/2023 19:27,7709,7584,7460,1/7/2023 19:27
1/7/2023 20:30,NSW1,1/7/2023 19:57,7607,7484,7361,1/7/2023 19:57
1/7/2023 21:00,NSW1,1/7/2023 20:27,7483,7362,7241,1/7/2023 20:27
1/7/2023 21:30,NSW1,1/7/2023 20:57,7383,7263,7144,1/7/2023 20:57
1/7/2023 22:00,NSW1,1/7/2023 21:27,7327,7208,7090,1/7/2023 21:27
1/7/2023 22:30,NSW1,1/7/2023 21:57,7259,7142,7025,1/7/2023 21:57
1/7/2023 23:00,NSW1,1/7/2023 22:27,7148,7032,6917,1/7/2023 22:27
1/7/2023 23:30,NSW1,1/7/2023 22:57,6969,6856,6743,1/7/2023 22:57
1/8/2023 0:00,NSW1,1/7/2023 22:57,6866,6740,6615,1/7/2023 22:57
1/8/2023 0:30,NSW1,1/7/2023 23:57,6703,6595,6487,1/7/2023 23:57
1/8/2023 1:00,NSW1,1/8/2023 0:27,6511,6406,6300,1/8/2023 0:27
1/8/2023 1:30,NSW1,1/8/2023 0:57,6261,6159,6058,1/8/2023 0:57
1/8/2023 2:00,NSW1,1/8/2023 1:28,6056,5958,5860,1/8/2023 1:28
1/8/2023 2:30,NSW1,1/8/2023 1:58,5964,5868,5771,1/8/2023 1:58
1/8/2023 3:00,NSW1,1/8/2023 2:28,5923,5827,5731,1/8/2023 2:28
1/8/2023 3:30,NSW1,1/8/2023 2:57,5881,5786,5691,1/8/2023 2:57
1/8/2023 4:00,NSW1,1/8/2023 3:28,5876,5781,5686,1/8/2023 3:28
1/8/2023 4:30,NSW1,1/8/2023 3:57,5905,5809,5714,1/8/2023 3:57
1/8/2023 5:00,NSW1,1/8/2023 4:27,5941,5845,5749,1/8/2023 4:27
1/8/2023 5:30,NSW1,1/8/2023 4:57,5957,5860,5764,1/8/2023 4:57
1/8/2023 6:00,NSW1,1/8/2023 5:27,5976,5880,5783,1/8/2023 5:27
1/8/2023 6:30,NSW1,1/8/2023 5:57,5931,5835,5739,1/8/2023 5:57
1/8/2023 7:00,NSW1,1/8/2023 6:27,5864,5769,5674,1/8/2023 6:27
1/8/2023 7:30,NSW1,1/8/2023 6:57,5831,5737,5643,1/8/2023 6:57
1/8/2023 8:00,NSW1,1/8/2023 7:27,5665,5573,5482,1/8/2023 7:27
1/8/2023 8:30,NSW1,1/8/2023 7:57,5386,5299,5212,1/8/2023 7:57
1/8/2023 9:00,NSW1,1/8/2023 8:27,5238,5153,5069,1/8/2023 8:27
1/8/2023 9:30,NSW1,1/8/2023 8:57,4932,4852,4773,1/8/2023 8:57
1/8/2023 10:00,NSW1,1/8/2023 9:27,5192,5108,5024,1/8/2023 9:27
1/8/2023 10:30,NSW1,1/8/2023 9:57,5050,4969,4887,1/8/2023 9:57
1/8/2023 11:00,NSW1,1/8/2023 10:27,4944,4864,4785,1/8/2023 10:27
1/8/2023 11:30,NSW1,1/8/2023 10:57,4764,4687,4610,1/8/2023 10:57
1/8/2023 12:00,NSW1,1/8/2023 11:27,4813,4735,4657,1/8/2023 11:27
1/8/2023 12:30,NSW1,1/8/2023 11:57,4716,4640,4564,1/8/2023 11:57
1/8/2023 13:00,NSW1,1/8/2023 12:27,4680,4604,4528,1/8/2023 12:27
1/8/2023 13:30,NSW1,1/8/2023 12:57,4624,4550,4475,1/8/2023 12:57
1/8/2023 14:00,NSW1,1/8/2023 13:27,4702,4626,4550,1/8/2023 13:27
1/8/2023 14:30,NSW1,1/8/2023 13:57,4914,4834,4755,1/8/2023 13:57
1/8/2023 15:00,NSW1,1/8/2023 14:27,5098,5016,4933,1/8/2023 14:27
1/8/2023 15:30,NSW1,1/8/2023 14:57,5399,5311,5224,1/8/2023 14:57
1/8/2023 16:00,NSW1,1/8/2023 15:27,5776,5682,5589,1/8/2023 15:27
1/8/2023 16:30,NSW1,1/8/2023 15:57,6237,6137,6036,1/8/2023 15:57
1/8/2023 17:00,NSW1,1/8/2023 16:27,6786,6676,6567,1/8/2023 16:27
1/8/2023 17:30,NSW1,1/8/2023 16:58,7226,7109,6992,1/8/2023 16:58
1/8/2023 18:00,NSW1,1/8/2023 17:27,7660,7537,7413,1/8/2023 17:27
1/8/2023 18:30,NSW1,1/8/2023 17:57,7841,7714,7587,1/8/2023 17:57
1/8/2023 19:00,NSW1,1/8/2023 18:27,7937,7809,7680,1/8/2023 18:27
1/8/2023 19:30,NSW1,1/8/2023 18:57,7977,7848,7719,1/8/2023 18:57
1/8/2023 20:00,NSW1,1/8/2023 19:27,7932,7803,7675,1/8/2023 19:27
1/8/2023 20:30,NSW1,1/8/2023 19:57,7857,7730,7603,1/8/2023 19:57
1/8/2023 21:00,NSW1,1/8/2023 20:27,7672,7548,7424,1/8/2023 20:27
1/8/2023 21:30,NSW1,1/8/2023 20:57,7536,7415,7293,1/8/2023 20:57
1/8/2023 22:00,NSW1,1/8/2023 21:27,7410,7291,7171,1/8/2023 21:27
1/8/2023 22:30,NSW1,1/8/2023 21:57,7328,7209,7091,1/8/2023 21:57
1/8/2023 23:00,NSW1,1/8/2023 22:27,7113,6998,6883,1/8/2023 22:27
1/8/2023 23:30,NSW1,1/8/2023 22:57,6945,6832,6720,1/8/2023 22:57
1/9/2023 0:00,NSW1,1/8/2023 22:57,6834,6709,6584,1/8/2023 22:57
1/9/2023 0:30,NSW1,1/8/2023 23:57,6662,6571,6479,1/8/2023 23:57
1/9/2023 1:00,NSW1,1/9/2023 0:27,6456,6367,6278,1/9/2023 0:27
1/9/2023 1:30,NSW1,1/9/2023 0:57,6236,6150,6064,1/9/2023 0:57
1/9/2023 2:00,NSW1,1/9/2023 1:27,6095,6012,5928,1/9/2023 1:27
1/9/2023 2:30,NSW1,1/9/2023 1:57,6029,5946,5863,1/9/2023 1:57
1/9/2023 3:00,NSW1,1/9/2023 2:27,5971,5889,5807,1/9/2023 2:27
1/9/2023 3:30,NSW1,1/9/2023 2:57,5968,5886,5804,1/9/2023 2:57
1/9/2023 4:00,NSW1,1/9/2023 3:27,6025,5942,5859,1/9/2023 3:27
1/9/2023 4:30,NSW1,1/9/2023 3:57,6167,6082,5997,1/9/2023 3:57
1/9/2023 5:00,NSW1,1/9/2023 4:27,6309,6222,6135,1/9/2023 4:27
1/9/2023 5:30,NSW1,1/9/2023 4:57,6551,6461,6371,1/9/2023 4:57
1/9/2023 6:00,NSW1,1/9/2023 5:27,6774,6681,6587,1/9/2023 5:27
1/9/2023 6:30,NSW1,1/9/2023 5:57,6845,6751,6657,1/9/2023 5:57
1/9/2023 7:00,NSW1,1/9/2023 6:27,6770,6676,6583,1/9/2023 6:27
1/9/2023 7:30,NSW1,1/9/2023 6:57,6791,6697,6604,1/9/2023 6:57
1/9/2023 8:00,NSW1,1/9/2023 7:27,6651,6559,6467,1/9/2023 7:27
1/9/2023 8:30,NSW1,1/9/2023 7:57,6365,6277,6189,1/9/2023 7:57
1/9/2023 9:00,NSW1,1/9/2023 8:27,6130,6046,5962,1/9/2023 8:27
1/9/2023 9:30,NSW1,1/9/2023 8:57,5908,5827,5745,1/9/2023 8:57
1/9/2023 10:00,NSW1,1/9/2023 9:27,5752,5672,5593,1/9/2023 9:27
1/9/2023 10:30,NSW1,1/9/2023 9:57,5657,5579,5501,1/9/2023 9:57
1/9/2023 11:00,NSW1,1/9/2023 10:27,5699,5621,5542,1/9/2023 10:27
1/9/2023 11:30,NSW1,1/9/2023 10:57,5681,5603,5524,1/9/2023 10:57
1/9/2023 12:00,NSW1,1/9/2023 11:27,5704,5626,5547,1/9/2023 11:27
1/9/2023 12:30,NSW1,1/9/2023 11:57,5773,5693,5614,1/9/2023 11:57
1/9/2023 13:00,NSW1,1/9/2023 12:27,5894,5813,5732,1/9/2023 12:27
1/9/2023 13:30,NSW1,1/9/2023 12:57,6140,6055,5971,1/9/2023 12:57
1/9/2023 14:00,NSW1,1/9/2023 13:27,6311,6224,6137,1/9/2023 13:27
1/9/2023 14:30,NSW1,1/9/2023 13:57,6504,6414,6325,1/9/2023 13:57
1/9/2023 15:00,NSW1,1/9/2023 14:27,6830,6736,6642,1/9/2023 14:27
1/9/2023 15:30,NSW1,1/9/2023 14:57,7257,7157,7057,1/9/2023 14:57
1/9/2023 16:00,NSW1,1/9/2023 15:27,7651,7545,7440,1/9/2023 15:27
1/9/2023 16:30,NSW1,1/9/2023 15:57,8043,7932,7821,1/9/2023 15:57
1/9/2023 17:00,NSW1,1/9/2023 16:27,8593,8475,8357,1/9/2023 16:27
1/9/2023 17:30,NSW1,1/9/2023 16:57,8855,8733,8611,1/9/2023 16:57
1/9/2023 18:00,NSW1,1/9/2023 17:27,9175,9049,8922,1/9/2023 17:27
1/9/2023 18:30,NSW1,1/9/2023 17:57,9153,9027,8901,1/9/2023 17:57
1/9/2023 19:00,NSW1,1/9/2023 18:27,9098,8973,8848,1/9/2023 18:27
1/9/2023 19:30,NSW1,1/9/2023 18:57,9039,8915,8790,1/9/2023 18:57
1/9/2023 20:00,NSW1,1/9/2023 19:27,8875,8752,8630,1/9/2023 19:27
1/9/2023 20:30,NSW1,1/9/2023 19:57,8702,8582,8462,1/9/2023 19:57
1/9/2023 21:00,NSW1,1/9/2023 20:27,8425,8309,8193,1/9/2023 20:27
1/9/2023 21:30,NSW1,1/9/2023 20:57,8269,8155,8041,1/9/2023 20:57
1/9/2023 22:00,NSW1,1/9/2023 21:27,8026,7916,7805,1/9/2023 21:27
1/9/2023 22:30,NSW1,1/9/2023 21:57,7892,7783,7674,1/9/2023 21:57
1/9/2023 23:00,NSW1,1/9/2023 22:27,7693,7587,7482,1/9/2023 22:27
1/9/2023 23:30,NSW1,1/9/2023 22:57,7490,7387,7284,1/9/2023 22:57
1/10/2023 0:00,NSW1,1/9/2023 22:57,7366,7252,7138,1/9/2023 22:57
1/10/2023 0:30,NSW1,1/9/2023 23:57,7131,7033,6935,1/9/2023 23:57
1/10/2023 1:00,NSW1,1/10/2023 0:27,6951,6856,6760,1/10/2023 0:27
1/10/2023 1:30,NSW1,1/10/2023 0:57,6683,6591,6499,1/10/2023 0:57
1/10/2023 2:00,NSW1,1/10/2023 1:27,6474,6385,6296,1/10/2023 1:27
1/10/2023 2:30,NSW1,1/10/2023 1:57,6388,6300,6212,1/10/2023 1:57
1/10/2023 3:00,NSW1,1/10/2023 2:27,6288,6202,6115,1/10/2023 2:27
1/10/2023 3:30,NSW1,1/10/2023 2:57,6272,6186,6099,1/10/2023 2:57
1/10/2023 4:00,NSW1,1/10/2023 3:27,6322,6235,6148,1/10/2023 3:27
1/10/2023 4:30,NSW1,1/10/2023 3:57,6487,6398,6309,1/10/2023 3:57
1/10/2023 5:00,NSW1,1/10/2023 4:27,6634,6542,6451,1/10/2023 4:27
1/10/2023 5:30,NSW1,1/10/2023 4:57,6846,6752,6657,1/10/2023 4:57
1/10/2023 6:00,NSW1,1/10/2023 5:27,7019,6922,6825,1/10/2023 5:27
1/10/2023 6:30,NSW1,1/10/2023 5:57,7122,7024,6926,1/10/2023 5:57
1/10/2023 7:00,NSW1,1/10/2023 6:27,7065,6968,6870,1/10/2023 6:27
1/10/2023 7:30,NSW1,1/10/2023 6:57,7086,6989,6891,1/10/2023 6:57
1/10/2023 8:00,NSW1,1/10/2023 7:27,6866,6771,6677,1/10/2023 7:27
1/10/2023 8:30,NSW1,1/10/2023 7:57,6732,6639,6546,1/10/2023 7:57
1/10/2023 9:00,NSW1,1/10/2023 8:27,6604,6513,6422,1/10/2023 8:27
1/10/2023 9:30,NSW1,1/10/2023 8:57,6435,6346,6258,1/10/2023 8:57
1/10/2023 10:00,NSW1,1/10/2023 9:27,6340,6252,6165,1/10/2023 9:27
1/10/2023 10:30,NSW1,1/10/2023 9:57,6192,6106,6021,1/10/2023 9:57
1/10/2023 11:00,NSW1,1/10/2023 10:27,6165,6080,5996,1/10/2023 10:27
1/10/2023 11:30,NSW1,1/10/2023 10:57,6139,6054,5970,1/10/2023 10:57
1/10/2023 12:00,NSW1,1/10/2023 11:27,6219,6133,6047,1/10/2023 11:27
1/10/2023 12:30,NSW1,1/10/2023 11:57,6299,6212,6125,1/10/2023 11:57
1/10/2023 13:00,NSW1,1/10/2023 12:27,6390,6303,6215,1/10/2023 12:27
1/10/2023 13:30,NSW1,1/10/2023 12:57,6456,6368,6279,1/10/2023 12:57
1/10/2023 14:00,NSW1,1/10/2023 13:27,6620,6529,6438,1/10/2023 13:27
1/10/2023 14:30,NSW1,1/10/2023 13:57,6757,6664,6571,1/10/2023 13:57
1/10/2023 15:00,NSW1,1/10/2023 14:27,7046,6949,6852,1/10/2023 14:27
1/10/2023 15:30,NSW1,1/10/2023 14:57,7278,7178,7078,1/10/2023 14:57
1/10/2023 16:00,NSW1,1/10/2023 15:27,7695,7589,7483,1/10/2023 15:27
1/10/2023 16:30,NSW1,1/10/2023 15:57,8089,7978,7866,1/10/2023 15:57
1/10/2023 17:00,NSW1,1/10/2023 16:27,8548,8430,8313,1/10/2023 16:27
1/10/2023 17:30,NSW1,1/10/2023 16:57,8818,8696,8575,1/10/2023 16:57
1/10/2023 18:00,NSW1,1/10/2023 17:28,9010,8886,8761,1/10/2023 17:28
1/10/2023 18:30,NSW1,1/10/2023 17:57,9074,8949,8824,1/10/2023 17:57
1/10/2023 19:00,NSW1,1/10/2023 18:27,8933,8810,8687,1/10/2023 18:27
1/10/2023 19:30,NSW1,1/10/2023 18:57,8907,8784,8661,1/10/2023 18:57
1/10/2023 20:00,NSW1,1/10/2023 19:27,8791,8670,8549,1/10/2023 19:27
1/10/2023 20:30,NSW1,1/10/2023 19:57,8617,8498,8380,1/10/2023 19:57
1/10/2023 21:00,NSW1,1/10/2023 20:27,8383,8267,8152,1/10/2023 20:27
1/10/2023 21:30,NSW1,1/10/2023 20:57,8230,8116,8003,1/10/2023 20:57
1/10/2023 22:00,NSW1,1/10/2023 21:27,8078,7967,7856,1/10/2023 21:27
1/10/2023 22:30,NSW1,1/10/2023 21:57,7994,7884,7773,1/10/2023 21:57
1/10/2023 23:00,NSW1,1/10/2023 22:27,7803,7696,7589,1/10/2023 22:27
1/10/2023 23:30,NSW1,1/10/2023 22:57,7610,7505,7401,1/10/2023 22:57
1/11/2023 0:00,NSW1,1/10/2023 22:57,7482,7366,7251,1/10/2023 22:57
1/11/2023 0:30,NSW1,1/10/2023 23:57,7277,7177,7077,1/10/2023 23:57
1/11/2023 1:00,NSW1,1/11/2023 0:27,7014,6918,6821,1/11/2023 0:27
1/11/2023 1:30,NSW1,1/11/2023 0:57,6734,6641,6548,1/11/2023 0:57
1/11/2023 2:00,NSW1,1/11/2023 1:27,6554,6464,6373,1/11/2023 1:27
1/11/2023 2:30,NSW1,1/11/2023 1:57,6437,6349,6260,1/11/2023 1:57
1/11/2023 3:00,NSW1,1/11/2023 2:27,6390,6302,6214,1/11/2023 2:27
1/11/2023 3:30,NSW1,1/11/2023 2:57,6366,6278,6191,1/11/2023 2:57
1/11/2023 4:00,NSW1,1/11/2023 3:27,6428,6340,6251,1/11/2023 3:27
1/11/2023 4:30,NSW1,1/11/2023 3:57,6591,6500,6409,1/11/2023 3:57
1/11/2023 5:00,NSW1,1/11/2023 4:27,6738,6645,6552,1/11/2023 4:27
1/11/2023 5:30,NSW1,1/11/2023 4:57,7033,6936,6839,1/11/2023 4:57
1/11/2023 6:00,NSW1,1/11/2023 5:27,7235,7135,7036,1/11/2023 5:27
1/11/2023 6:30,NSW1,1/11/2023 5:57,7409,7307,7205,1/11/2023 5:57
1/11/2023 7:00,NSW1,1/11/2023 6:27,7429,7327,7225,1/11/2023 6:27
1/11/2023 7:30,NSW1,1/11/2023 6:57,7519,7415,7312,1/11/2023 6:57
1/11/2023 8:00,NSW1,1/11/2023 7:27,7532,7429,7325,1/11/2023 7:27
1/11/2023 8:30,NSW1,1/11/2023 7:57,7458,7355,7253,1/11/2023 7:57
1/11/2023 9:00,NSW1,1/11/2023 8:27,7220,7121,7021,1/11/2023 8:27
1/11/2023 9:30,NSW1,1/11/2023 8:57,7148,7050,6952,1/11/2023 8:57
1/11/2023 10:00,NSW1,1/11/2023 9:27,7103,7005,6908,1/11/2023 9:27
1/11/2023 10:30,NSW1,1/11/2023 9:57,7185,7086,6987,1/11/2023 9:57
1/11/2023 11:00,NSW1,1/11/2023 10:27,7052,6955,6858,1/11/2023 10:27
1/11/2023 11:30,NSW1,1/11/2023 10:57,6926,6831,6735,1/11/2023 10:57
1/11/2023 12:00,NSW1,1/11/2023 11:27,6926,6831,6736,1/11/2023 11:27
1/11/2023 12:30,NSW1,1/11/2023 11:57,6857,6763,6668,1/11/2023 11:57
1/11/2023 13:00,NSW1,1/11/2023 12:27,6840,6746,6651,1/11/2023 12:27
1/11/2023 13:30,NSW1,1/11/2023 12:57,6800,6706,6612,1/11/2023 12:57
1/11/2023 14:00,NSW1,1/11/2023 13:27,6868,6774,6679,1/11/2023 13:27
1/11/2023 14:30,NSW1,1/11/2023 13:57,7073,6976,6878,1/11/2023 13:57
1/11/2023 15:00,NSW1,1/11/2023 14:27,7247,7148,7048,1/11/2023 14:27
1/11/2023 15:30,NSW1,1/11/2023 14:57,7477,7374,7271,1/11/2023 14:57
1/11/2023 16:00,NSW1,1/11/2023 15:27,7738,7631,7525,1/11/2023 15:27
1/11/2023 16:30,NSW1,1/11/2023 15:57,8144,8031,7919,1/11/2023 15:57
1/11/2023 17:00,NSW1,1/11/2023 16:27,8551,8433,8315,1/11/2023 16:27
1/11/2023 17:30,NSW1,1/11/2023 16:57,8842,8720,8598,1/11/2023 16:57
1/11/2023 18:00,NSW1,1/11/2023 17:28,9106,8981,8855,1/11/2023 17:28
1/11/2023 18:30,NSW1,1/11/2023 17:58,9094,8969,8844,1/11/2023 17:58
1/11/2023 19:00,NSW1,1/11/2023 18:27,9058,8933,8809,1/11/2023 18:27
1/11/2023 19:30,NSW1,1/11/2023 18:57,9038,8913,8789,1/11/2023 18:57
1/11/2023 20:00,NSW1,1/11/2023 19:27,8893,8770,8648,1/11/2023 19:27
1/11/2023 20:30,NSW1,1/11/2023 19:57,8715,8595,8475,1/11/2023 19:57
1/11/2023 21:00,NSW1,1/11/2023 20:27,8488,8371,8254,1/11/2023 20:27
1/11/2023 21:30,NSW1,1/11/2023 20:57,8345,8231,8116,1/11/2023 20:57
1/11/2023 22:00,NSW1,1/11/2023 21:27,8162,8049,7937,1/11/2023 21:27
1/11/2023 22:30,NSW1,1/11/2023 21:57,8056,7945,7834,1/11/2023 21:57
1/11/2023 23:00,NSW1,1/11/2023 22:27,7884,7776,7667,1/11/2023 22:27
1/11/2023 23:30,NSW1,1/11/2023 22:57,7694,7588,7483,1/11/2023 22:57
1/12/2023 0:00,NSW1,1/11/2023 22:57,7559,7443,7326,1/11/2023 22:57
1/12/2023 0:30,NSW1,1/11/2023 23:57,7352,7221,7089,1/11/2023 23:57
1/12/2023 1:00,NSW1,1/12/2023 0:27,7134,7006,6879,1/12/2023 0:27
1/12/2023 1:30,NSW1,1/12/2023 0:57,6847,6725,6603,1/12/2023 0:57
1/12/2023 2:00,NSW1,1/12/2023 1:27,6670,6551,6431,1/12/2023 1:27
1/12/2023 2:30,NSW1,1/12/2023 1:57,6531,6414,6297,1/12/2023 1:57
1/12/2023 3:00,NSW1,1/12/2023 2:27,6485,6369,6253,1/12/2023 2:27
1/12/2023 3:30,NSW1,1/12/2023 2:57,6467,6351,6236,1/12/2023 2:57
1/12/2023 4:00,NSW1,1/12/2023 3:27,6538,6421,6304,1/12/2023 3:27
1/12/2023 4:30,NSW1,1/12/2023 3:57,6687,6568,6449,1/12/2023 3:57
1/12/2023 5:00,NSW1,1/12/2023 4:27,6846,6723,6601,1/12/2023 4:27
1/12/2023 5:30,NSW1,1/12/2023 4:57,7152,7024,6896,1/12/2023 4:57
1/12/2023 6:00,NSW1,1/12/2023 5:27,7370,7239,7107,1/12/2023 5:27
1/12/2023 6:30,NSW1,1/12/2023 5:57,7529,7395,7260,1/12/2023 5:57
1/12/2023 7:00,NSW1,1/12/2023 6:27,7710,7572,7435,1/12/2023 6:27
1/12/2023 7:30,NSW1,1/12/2023 6:57,7784,7645,7506,1/12/2023 6:57
1/12/2023 8:00,NSW1,1/12/2023 7:27,7598,7462,7327,1/12/2023 7:27
1/12/2023 8:30,NSW1,1/12/2023 7:57,7423,7290,7157,1/12/2023 7:57
1/12/2023 9:00,NSW1,1/12/2023 8:27,7529,7394,7260,1/12/2023 8:27
1/12/2023 9:30,NSW1,1/12/2023 8:57,7422,7290,7157,1/12/2023 8:57
1/12/2023 10:00,NSW1,1/12/2023 9:27,7353,7222,7091,1/12/2023 9:27
1/12/2023 10:30,NSW1,1/12/2023 9:57,7226,7097,6968,1/12/2023 9:57
1/12/2023 11:00,NSW1,1/12/2023 10:27,6959,6835,6711,1/12/2023 10:27
1/12/2023 11:30,NSW1,1/12/2023 10:57,6797,6675,6554,1/12/2023 10:57
1/12/2023 12:00,NSW1,1/12/2023 11:27,6875,6752,6630,1/12/2023 11:27
1/12/2023 12:30,NSW1,1/12/2023 11:57,6867,6744,6622,1/12/2023 11:57
1/12/2023 13:00,NSW1,1/12/2023 12:27,6941,6817,6693,1/12/2023 12:27
1/12/2023 13:30,NSW1,1/12/2023 12:57,7039,6913,6787,1/12/2023 12:57
1/12/2023 14:00,NSW1,1/12/2023 13:27,7222,7093,6964,1/12/2023 13:27
1/12/2023 14:30,NSW1,1/12/2023 13:57,7428,7296,7163,1/12/2023 13:57
1/12/2023 15:00,NSW1,1/12/2023 14:27,7785,7646,7507,1/12/2023 14:27
1/12/2023 15:30,NSW1,1/12/2023 14:57,8057,7913,7769,1/12/2023 14:57
1/12/2023 16:00,NSW1,1/12/2023 15:27,8458,8307,8156,1/12/2023 15:27
1/12/2023 16:30,NSW1,1/12/2023 15:57,8781,8624,8467,1/12/2023 15:57
1/12/2023 17:00,NSW1,1/12/2023 16:27,9207,9042,8878,1/12/2023 16:27
1/12/2023 17:30,NSW1,1/12/2023 16:58,9428,9260,9091,1/12/2023 16:58
1/12/2023 18:00,NSW1,1/12/2023 17:27,9554,9383,9213,1/12/2023 17:27
1/12/2023 18:30,NSW1,1/12/2023 17:57,9519,9349,9179,1/12/2023 17:57
1/12/2023 19:00,NSW1,1/12/2023 18:27,9335,9168,9001,1/12/2023 18:27
1/12/2023 19:30,NSW1,1/12/2023 18:57,9202,9038,8874,1/12/2023 18:57
1/12/2023 20:00,NSW1,1/12/2023 19:27,9164,9000,8836,1/12/2023 19:27
1/12/2023 20:30,NSW1,1/12/2023 19:57,8945,8785,8625,1/12/2023 19:57
1/12/2023 21:00,NSW1,1/12/2023 20:27,8614,8460,8306,1/12/2023 20:27
1/12/2023 21:30,NSW1,1/12/2023 20:57,8501,8350,8198,1/12/2023 20:57
1/12/2023 22:00,NSW1,1/12/2023 21:27,8291,8143,7995,1/12/2023 21:27
1/12/2023 22:30,NSW1,1/12/2023 21:57,8160,8014,7868,1/12/2023 21:57
1/12/2023 23:00,NSW1,1/12/2023 22:27,7932,7790,7649,1/12/2023 22:27
1/12/2023 23:30,NSW1,1/12/2023 22:57,7713,7576,7438,1/12/2023 22:57
1/13/2023 0:00,NSW1,1/12/2023 22:57,7590,7426,7261,1/12/2023 22:57
1/13/2023 0:30,NSW1,1/12/2023 23:57,7337,7206,7075,1/12/2023 23:57
1/13/2023 1:00,NSW1,1/13/2023 0:27,7151,7023,6895,1/13/2023 0:27
1/13/2023 1:30,NSW1,1/13/2023 0:57,6853,6730,6608,1/13/2023 0:57
1/13/2023 2:00,NSW1,1/13/2023 1:27,6702,6583,6463,1/13/2023 1:27
1/13/2023 2:30,NSW1,1/13/2023 1:57,6524,6407,6291,1/13/2023 1:57
1/13/2023 3:00,NSW1,1/13/2023 2:27,6481,6365,6249,1/13/2023 2:27
1/13/2023 3:30,NSW1,1/13/2023 2:57,6458,6343,6228,1/13/2023 2:57
1/13/2023 4:00,NSW1,1/13/2023 3:27,6507,6391,6274,1/13/2023 3:27
1/13/2023 4:30,NSW1,1/13/2023 3:57,6690,6570,6451,1/13/2023 3:57
1/13/2023 5:00,NSW1,1/13/2023 4:27,6832,6710,6588,1/13/2023 4:27
1/13/2023 5:30,NSW1,1/13/2023 4:57,7094,6967,6840,1/13/2023 4:57
1/13/2023 6:00,NSW1,1/13/2023 5:27,7275,7145,7015,1/13/2023 5:27
1/13/2023 6:30,NSW1,1/13/2023 5:57,7414,7281,7149,1/13/2023 5:57
