,INTERVAL_DATETIME,REGIONID,LOAD_DATE,OPERATIONAL_DEMAND_POE10,OPERATIONAL_DEMAND_POE50,OPERATIONAL_DEMAND_POE90,LASTCHANGED
284,1/6/2022 21:30,NSW1,1/6/2022 20:57,8378,8228,8078,1/6/2022 20:57
285,1/6/2022 22:00,NSW1,1/6/2022 21:27,8184,8038,7892,1/6/2022 21:27
286,1/6/2022 22:30,NSW1,1/6/2022 21:57,8169,8023,7877,1/6/2022 21:57
287,1/6/2022 23:00,NSW1,1/6/2022 22:27,8016,7873,7730,1/6/2022 22:27
288,1/6/2022 23:30,NSW1,1/6/2022 22:57,7836,7696,7556,1/6/2022 22:57
289,1/7/2022 0:00,NSW1,1/6/2022 22:57,7694,7527,7361,1/6/2022 22:57
290,1/7/2022 0:30,NSW1,1/6/2022 23:57,7424,7291,7158,1/6/2022 23:57
291,1/7/2022 1:00,NSW1,1/7/2022 0:27,7213,7084,6956,1/7/2022 0:27
292,1/7/2022 1:30,NSW1,1/7/2022 0:57,6908,6784,6661,1/7/2022 0:57
293,1/7/2022 2:00,NSW1,1/7/2022 1:27,6698,6579,6459,1/7/2022 1:27
294,1/7/2022 2:30,NSW1,1/7/2022 1:57,6574,6457,6339,1/7/2022 1:57
295,1/7/2022 3:00,NSW1,1/7/2022 2:27,6558,6441,6324,1/7/2022 2:27
296,1/7/2022 3:30,NSW1,1/7/2022 2:57,6554,6437,6320,1/7/2022 2:57
297,1/7/2022 4:00,NSW1,1/7/2022 3:27,6554,6436,6319,1/7/2022 3:27
298,1/7/2022 4:30,NSW1,1/7/2022 3:57,6700,6580,6461,1/7/2022 3:57
299,1/7/2022 5:00,NSW1,1/7/2022 4:27,6771,6650,6529,1/7/2022 4:27
300,1/7/2022 5:30,NSW1,1/7/2022 4:57,7004,6879,6753,1/7/2022 4:57
301,1/7/2022 6:00,NSW1,1/7/2022 5:27,7222,7093,6964,1/7/2022 5:27
302,1/7/2022 6:30,NSW1,1/7/2022 5:57,7372,7240,7108,1/7/2022 5:57
303,1/7/2022 7:00,NSW1,1/7/2022 6:27,7613,7477,7341,1/7/2022 6:27
304,1/7/2022 7:30,NSW1,1/7/2022 6:57,7903,7762,7621,1/7/2022 6:57
305,1/7/2022 8:00,NSW1,1/7/2022 7:27,8095,7950,7805,1/7/2022 7:27
306,1/7/2022 8:30,NSW1,1/7/2022 7:57,8163,8017,7871,1/7/2022 7:57
307,1/7/2022 9:00,NSW1,1/7/2022 8:27,8182,8036,7890,1/7/2022 8:27
308,1/7/2022 9:30,NSW1,1/7/2022 8:57,8203,8056,7910,1/7/2022 8:57
309,1/7/2022 10:00,NSW1,1/7/2022 9:27,8093,7949,7804,1/7/2022 9:27
310,1/7/2022 10:30,NSW1,1/7/2022 9:57,8161,8015,7869,1/7/2022 9:57
311,1/7/2022 11:00,NSW1,1/7/2022 10:27,8304,8156,8008,1/7/2022 10:27
312,1/7/2022 11:30,NSW1,1/7/2022 10:57,8282,8134,7986,1/7/2022 10:57
313,1/7/2022 12:00,NSW1,1/7/2022 11:27,8309,8161,8012,1/7/2022 11:27
314,1/7/2022 12:30,NSW1,1/7/2022 11:57,8340,8191,8042,1/7/2022 11:57
315,1/7/2022 13:00,NSW1,1/7/2022 12:27,8422,8272,8121,1/7/2022 12:27
316,1/7/2022 13:30,NSW1,1/7/2022 12:57,8293,8144,7996,1/7/2022 12:57
317,1/7/2022 14:00,NSW1,1/7/2022 13:27,8350,8201,8052,1/7/2022 13:27
318,1/7/2022 14:30,NSW1,1/7/2022 13:57,8415,8264,8114,1/7/2022 13:57
319,1/7/2022 15:00,NSW1,1/7/2022 14:27,8816,8659,8501,1/7/2022 14:27
320,1/7/2022 15:30,NSW1,1/7/2022 14:57,8943,8784,8624,1/7/2022 14:57
321,1/7/2022 16:00,NSW1,1/7/2022 15:27,8871,8713,8554,1/7/2022 15:27
322,1/7/2022 16:30,NSW1,1/7/2022 15:57,9059,8897,8735,1/7/2022 15:57
323,1/7/2022 17:00,NSW1,1/7/2022 16:27,9158,8994,8831,1/7/2022 16:27
324,1/7/2022 17:30,NSW1,1/7/2022 16:57,9340,9174,9007,1/7/2022 16:57
325,1/7/2022 18:00,NSW1,1/7/2022 17:27,9392,9224,9056,1/7/2022 17:27
326,1/7/2022 18:30,NSW1,1/7/2022 17:57,9277,9111,8946,1/7/2022 17:57
327,1/7/2022 19:00,NSW1,1/7/2022 18:27,9147,8983,8820,1/7/2022 18:27
328,1/7/2022 19:30,NSW1,1/7/2022 18:57,9027,8866,8705,1/7/2022 18:57
329,1/7/2022 20:00,NSW1,1/7/2022 19:27,8949,8789,8629,1/7/2022 19:27
330,1/7/2022 20:30,NSW1,1/7/2022 19:57,8733,8577,8421,1/7/2022 19:57
331,1/7/2022 21:00,NSW1,1/7/2022 20:27,8520,8367,8215,1/7/2022 20:27
332,1/7/2022 21:30,NSW1,1/7/2022 20:57,8433,8282,8132,1/7/2022 20:57
333,1/7/2022 22:00,NSW1,1/7/2022 21:27,8237,8090,7943,1/7/2022 21:27
334,1/7/2022 22:30,NSW1,1/7/2022 21:57,8174,8028,7882,1/7/2022 21:57
335,1/7/2022 23:00,NSW1,1/7/2022 22:27,7936,7794,7653,1/7/2022 22:27
336,1/7/2022 23:30,NSW1,1/7/2022 22:57,7769,7630,7491,1/7/2022 22:57
337,1/8/2022 0:00,NSW1,1/7/2022 22:57,7604,7439,7275,1/7/2022 22:57
338,1/8/2022 0:30,NSW1,1/7/2022 23:57,7323,7184,7046,1/7/2022 23:57
339,1/8/2022 1:00,NSW1,1/8/2022 0:27,7105,6971,6837,1/8/2022 0:27
340,1/8/2022 1:30,NSW1,1/8/2022 0:57,6768,6640,6512,1/8/2022 0:57
341,1/8/2022 2:00,NSW1,1/8/2022 1:27,6584,6459,6335,1/8/2022 1:27
342,1/8/2022 2:30,NSW1,1/8/2022 1:57,6464,6341,6219,1/8/2022 1:57
343,1/8/2022 3:00,NSW1,1/8/2022 2:27,6418,6296,6175,1/8/2022 2:27
344,1/8/2022 3:30,NSW1,1/8/2022 2:57,6379,6258,6138,1/8/2022 2:57
345,1/8/2022 4:00,NSW1,1/8/2022 3:27,6345,6225,6105,1/8/2022 3:27
346,1/8/2022 4:30,NSW1,1/8/2022 3:57,6377,6256,6136,1/8/2022 3:57
347,1/8/2022 5:00,NSW1,1/8/2022 4:27,6426,6305,6183,1/8/2022 4:27
348,1/8/2022 5:30,NSW1,1/8/2022 4:57,6524,6401,6277,1/8/2022 4:57
349,1/8/2022 6:00,NSW1,1/8/2022 5:27,6567,6443,6319,1/8/2022 5:27
350,1/8/2022 6:30,NSW1,1/8/2022 5:57,6646,6520,6394,1/8/2022 5:57
351,1/8/2022 7:00,NSW1,1/8/2022 6:27,6717,6590,6463,1/8/2022 6:27
352,1/8/2022 7:30,NSW1,1/8/2022 6:57,6826,6697,6568,1/8/2022 6:57
353,1/8/2022 8:00,NSW1,1/8/2022 7:27,6872,6742,6612,1/8/2022 7:27
354,1/8/2022 8:30,NSW1,1/8/2022 7:57,6891,6760,6630,1/8/2022 7:57
355,1/8/2022 9:00,NSW1,1/8/2022 8:27,7086,6952,6818,1/8/2022 8:27
356,1/8/2022 9:30,NSW1,1/8/2022 8:57,6886,6756,6626,1/8/2022 8:57
357,1/8/2022 10:00,NSW1,1/8/2022 9:27,6789,6661,6533,1/8/2022 9:27
358,1/8/2022 10:30,NSW1,1/8/2022 9:57,6842,6713,6584,1/8/2022 9:57
359,1/8/2022 11:00,NSW1,1/8/2022 10:27,6925,6794,6663,1/8/2022 10:27
360,1/8/2022 11:30,NSW1,1/8/2022 10:57,7037,6904,6771,1/8/2022 10:57
361,1/8/2022 12:00,NSW1,1/8/2022 11:27,7256,7119,6981,1/8/2022 11:27
362,1/8/2022 12:30,NSW1,1/8/2022 11:58,7291,7153,7015,1/8/2022 11:58
363,1/8/2022 13:00,NSW1,1/8/2022 12:27,7726,7580,7434,1/8/2022 12:27
364,1/8/2022 13:30,NSW1,1/8/2022 12:57,7832,7684,7536,1/8/2022 12:57
365,1/8/2022 14:00,NSW1,1/8/2022 13:27,7980,7829,7678,1/8/2022 13:27
366,1/8/2022 14:30,NSW1,1/8/2022 13:57,8223,8068,7912,1/8/2022 13:57
367,1/8/2022 15:00,NSW1,1/8/2022 14:27,8515,8354,8193,1/8/2022 14:27
368,1/8/2022 15:30,NSW1,1/8/2022 14:57,8718,8553,8388,1/8/2022 14:57
369,1/8/2022 16:00,NSW1,1/8/2022 15:27,9047,8876,8705,1/8/2022 15:27
370,1/8/2022 16:30,NSW1,1/8/2022 15:57,9381,9204,9026,1/8/2022 15:57
371,1/8/2022 17:00,NSW1,1/8/2022 16:27,9447,9269,9090,1/8/2022 16:27
372,1/8/2022 17:30,NSW1,1/8/2022 16:57,9350,9173,8996,1/8/2022 16:57
373,1/8/2022 18:00,NSW1,1/8/2022 17:27,9260,9085,8909,1/8/2022 17:27
374,1/8/2022 18:30,NSW1,1/8/2022 17:57,9306,9130,8954,1/8/2022 17:57
375,1/8/2022 19:00,NSW1,1/8/2022 18:27,9326,9149,8973,1/8/2022 18:27
376,1/8/2022 19:30,NSW1,1/8/2022 18:57,9169,8996,8822,1/8/2022 18:57
377,1/8/2022 20:00,NSW1,1/8/2022 19:27,8998,8828,8657,1/8/2022 19:27
378,1/8/2022 20:30,NSW1,1/8/2022 19:57,8815,8648,8481,1/8/2022 19:57
379,1/8/2022 21:00,NSW1,1/8/2022 20:27,8600,8438,8275,1/8/2022 20:27
380,1/8/2022 21:30,NSW1,1/8/2022 20:57,8371,8213,8055,1/8/2022 20:57
381,1/8/2022 22:00,NSW1,1/8/2022 21:27,8218,8062,7907,1/8/2022 21:27
382,1/8/2022 22:30,NSW1,1/8/2022 21:57,8056,7903,7751,1/8/2022 21:57
383,1/8/2022 23:00,NSW1,1/8/2022 22:27,7817,7669,7521,1/8/2022 22:27
384,1/8/2022 23:30,NSW1,1/8/2022 22:57,7562,7419,7276,1/8/2022 22:57
385,1/9/2022 0:00,NSW1,1/8/2022 22:57,7415,7242,7070,1/8/2022 22:57
386,1/9/2022 0:30,NSW1,1/8/2022 23:57,7185,7059,6933,1/8/2022 23:57
387,1/9/2022 1:00,NSW1,1/9/2022 0:27,6973,6851,6728,1/9/2022 0:27
388,1/9/2022 1:30,NSW1,1/9/2022 0:57,6695,6577,6460,1/9/2022 0:57
389,1/9/2022 2:00,NSW1,1/9/2022 1:27,6497,6383,6269,1/9/2022 1:27
390,1/9/2022 2:30,NSW1,1/9/2022 1:57,6395,6283,6171,1/9/2022 1:57
391,1/9/2022 3:00,NSW1,1/9/2022 2:27,6313,6202,6091,1/9/2022 2:27
392,1/9/2022 3:30,NSW1,1/9/2022 2:57,6252,6142,6033,1/9/2022 2:57
393,1/9/2022 4:00,NSW1,1/9/2022 3:27,6230,6121,6012,1/9/2022 3:27
394,1/9/2022 4:30,NSW1,1/9/2022 3:57,6213,6104,5995,1/9/2022 3:57
395,1/9/2022 5:00,NSW1,1/9/2022 4:27,6245,6135,6026,1/9/2022 4:27
396,1/9/2022 5:30,NSW1,1/9/2022 4:57,6304,6193,6083,1/9/2022 4:57
397,1/9/2022 6:00,NSW1,1/9/2022 5:27,6319,6208,6097,1/9/2022 5:27
398,1/9/2022 6:30,NSW1,1/9/2022 5:57,6383,6271,6159,1/9/2022 5:57
399,1/9/2022 7:00,NSW1,1/9/2022 6:27,6497,6383,6269,1/9/2022 6:27
400,1/9/2022 7:30,NSW1,1/9/2022 6:57,6634,6518,6401,1/9/2022 6:57
401,1/9/2022 8:00,NSW1,1/9/2022 7:27,6766,6647,6528,1/9/2022 7:27
402,1/9/2022 8:30,NSW1,1/9/2022 7:57,6777,6658,6539,1/9/2022 7:57
403,1/9/2022 9:00,NSW1,1/9/2022 8:27,6879,6759,6638,1/9/2022 8:27
404,1/9/2022 9:30,NSW1,1/9/2022 8:57,7225,7098,6971,1/9/2022 8:57
405,1/9/2022 10:00,NSW1,1/9/2022 9:27,7337,7208,7079,1/9/2022 9:27
406,1/9/2022 10:30,NSW1,1/9/2022 9:57,7200,7074,6948,1/9/2022 9:57
407,1/9/2022 11:00,NSW1,1/9/2022 10:27,7455,7325,7194,1/9/2022 10:27
408,1/9/2022 11:30,NSW1,1/9/2022 10:57,7465,7334,7203,1/9/2022 10:57
409,1/9/2022 12:00,NSW1,1/9/2022 11:27,7593,7460,7327,1/9/2022 11:27
410,1/9/2022 12:30,NSW1,1/9/2022 11:57,7472,7341,7210,1/9/2022 11:57
411,1/9/2022 13:00,NSW1,1/9/2022 12:27,7302,7174,7045,1/9/2022 12:27
412,1/9/2022 13:30,NSW1,1/9/2022 12:57,7337,7208,7079,1/9/2022 12:57
413,1/9/2022 14:00,NSW1,1/9/2022 13:27,7431,7301,7170,1/9/2022 13:27
414,1/9/2022 14:30,NSW1,1/9/2022 13:57,7449,7319,7188,1/9/2022 13:57
415,1/9/2022 15:00,NSW1,1/9/2022 14:27,7648,7514,7380,1/9/2022 14:27
416,1/9/2022 15:30,NSW1,1/9/2022 14:57,7717,7582,7446,1/9/2022 14:57
417,1/9/2022 16:00,NSW1,1/9/2022 15:27,7941,7802,7662,1/9/2022 15:27
418,1/9/2022 16:30,NSW1,1/9/2022 15:57,8172,8029,7885,1/9/2022 15:57
419,1/9/2022 17:00,NSW1,1/9/2022 16:27,8432,8284,8136,1/9/2022 16:27
420,1/9/2022 17:30,NSW1,1/9/2022 16:57,8608,8457,8306,1/9/2022 16:57
421,1/9/2022 18:00,NSW1,1/9/2022 17:27,8776,8622,8468,1/9/2022 17:27
422,1/9/2022 18:30,NSW1,1/9/2022 17:57,8717,8564,8412,1/9/2022 17:57
423,1/9/2022 19:00,NSW1,1/9/2022 18:27,8749,8595,8442,1/9/2022 18:27
424,1/9/2022 19:30,NSW1,1/9/2022 18:57,8682,8530,8378,1/9/2022 18:57
425,1/9/2022 20:00,NSW1,1/9/2022 19:27,8641,8490,8338,1/9/2022 19:27
426,1/9/2022 20:30,NSW1,1/9/2022 19:57,8484,8335,8186,1/9/2022 19:57
427,1/9/2022 21:00,NSW1,1/9/2022 20:27,8282,8137,7991,1/9/2022 20:27
428,1/9/2022 21:30,NSW1,1/9/2022 20:57,8137,7994,7851,1/9/2022 20:57
429,1/9/2022 22:00,NSW1,1/9/2022 21:27,7971,7820,7669,1/9/2022 21:27
430,1/9/2022 22:30,NSW1,1/9/2022 21:57,7824,7676,7528,1/9/2022 21:57
431,1/9/2022 23:00,NSW1,1/9/2022 22:27,7575,7432,7289,1/9/2022 22:27
432,1/9/2022 23:30,NSW1,1/9/2022 22:57,7395,7255,7116,1/9/2022 22:57
433,1/10/2022 0:00,NSW1,1/9/2022 22:57,7251,7082,6913,1/9/2022 22:57
434,1/10/2022 0:30,NSW1,1/9/2022 23:57,7113,6986,6859,1/9/2022 23:57
435,1/10/2022 1:00,NSW1,1/10/2022 0:27,6916,6793,6669,1/10/2022 0:27
436,1/10/2022 1:30,NSW1,1/10/2022 0:57,6718,6598,6478,1/10/2022 0:57
437,1/10/2022 2:00,NSW1,1/10/2022 1:27,6533,6416,6299,1/10/2022 1:27
438,1/10/2022 2:30,NSW1,1/10/2022 1:57,6469,6353,6238,1/10/2022 1:57
439,1/10/2022 3:00,NSW1,1/10/2022 2:27,6389,6275,6161,1/10/2022 2:27
440,1/10/2022 3:30,NSW1,1/10/2022 2:57,6399,6284,6170,1/10/2022 2:57
441,1/10/2022 4:00,NSW1,1/10/2022 3:27,6454,6338,6223,1/10/2022 3:27
442,1/10/2022 4:30,NSW1,1/10/2022 3:57,6629,6510,6392,1/10/2022 3:57
443,1/10/2022 5:00,NSW1,1/10/2022 4:27,6798,6676,6555,1/10/2022 4:27
444,1/10/2022 5:30,NSW1,1/10/2022 4:57,7077,6950,6824,1/10/2022 4:57
445,1/10/2022 6:00,NSW1,1/10/2022 5:27,7255,7126,6996,1/10/2022 5:27
446,1/10/2022 6:30,NSW1,1/10/2022 5:57,7505,7371,7237,1/10/2022 5:57
447,1/10/2022 7:00,NSW1,1/10/2022 6:27,7721,7583,7445,1/10/2022 6:27
448,1/10/2022 7:30,NSW1,1/10/2022 6:57,7948,7806,7664,1/10/2022 6:57
449,1/10/2022 8:00,NSW1,1/10/2022 7:27,8182,8035,7889,1/10/2022 7:27
450,1/10/2022 8:30,NSW1,1/10/2022 7:57,8283,8135,7987,1/10/2022 7:57
451,1/10/2022 9:00,NSW1,1/10/2022 8:27,8309,8160,8012,1/10/2022 8:27
452,1/10/2022 9:30,NSW1,1/10/2022 8:57,8397,8247,8097,1/10/2022 8:57
453,1/10/2022 10:00,NSW1,1/10/2022 9:27,8428,8277,8127,1/10/2022 9:27
454,1/10/2022 10:30,NSW1,1/10/2022 9:57,8522,8370,8217,1/10/2022 9:57
455,1/10/2022 11:00,NSW1,1/10/2022 10:27,8500,8348,8196,1/10/2022 10:27
456,1/10/2022 11:30,NSW1,1/10/2022 10:57,8453,8302,8151,1/10/2022 10:57
457,1/10/2022 12:00,NSW1,1/10/2022 11:27,8718,8562,8406,1/10/2022 11:27
458,1/10/2022 12:30,NSW1,1/10/2022 11:57,8759,8603,8446,1/10/2022 11:57
459,1/10/2022 13:00,NSW1,1/10/2022 12:27,8837,8679,8521,1/10/2022 12:27
460,1/10/2022 13:30,NSW1,1/10/2022 12:57,8872,8713,8555,1/10/2022 12:57
461,1/10/2022 14:00,NSW1,1/10/2022 13:27,8969,8809,8648,1/10/2022 13:27
462,1/10/2022 14:30,NSW1,1/10/2022 13:57,9174,9010,8846,1/10/2022 13:57
463,1/10/2022 15:00,NSW1,1/10/2022 14:27,9395,9227,9060,1/10/2022 14:27
464,1/10/2022 15:30,NSW1,1/10/2022 14:57,9594,9423,9251,1/10/2022 14:57
465,1/10/2022 16:00,NSW1,1/10/2022 15:27,9946,9769,9591,1/10/2022 15:27
466,1/10/2022 16:30,NSW1,1/10/2022 15:57,10196,10014,9832,1/10/2022 15:57
467,1/10/2022 17:00,NSW1,1/10/2022 16:27,10449,10262,10076,1/10/2022 16:27
468,1/10/2022 17:30,NSW1,1/10/2022 16:57,10495,10307,10120,1/10/2022 16:57
469,1/10/2022 18:00,NSW1,1/10/2022 17:27,10537,10349,10161,1/10/2022 17:27
470,1/10/2022 18:30,NSW1,1/10/2022 17:57,10439,10253,10066,1/10/2022 17:57
471,1/10/2022 19:00,NSW1,1/10/2022 18:27,10148,9966,9785,1/10/2022 18:27
472,1/10/2022 19:30,NSW1,1/10/2022 18:57,9883,9706,9530,1/10/2022 18:57
473,1/10/2022 20:00,NSW1,1/10/2022 19:27,9769,9595,9420,1/10/2022 19:27
474,1/10/2022 20:30,NSW1,1/10/2022 19:57,9497,9327,9157,1/10/2022 19:57
475,1/10/2022 21:00,NSW1,1/10/2022 20:27,9155,8992,8828,1/10/2022 20:27
476,1/10/2022 21:30,NSW1,1/10/2022 20:57,8970,8809,8649,1/10/2022 20:57
477,1/10/2022 22:00,NSW1,1/10/2022 21:27,8649,8495,8340,1/10/2022 21:27
478,1/10/2022 22:30,NSW1,1/10/2022 21:57,8480,8329,8177,1/10/2022 21:57
479,1/10/2022 23:00,NSW1,1/10/2022 22:27,8263,8116,7968,1/10/2022 22:27
480,1/10/2022 23:30,NSW1,1/10/2022 22:57,7988,7845,7702,1/10/2022 22:57
481,1/11/2022 0:00,NSW1,1/10/2022 22:57,7845,7676,7506,1/10/2022 22:57
482,1/11/2022 0:30,NSW1,1/10/2022 23:57,7609,7473,7337,1/10/2022 23:57
483,1/11/2022 1:00,NSW1,1/11/2022 0:27,7393,7260,7128,1/11/2022 0:27
484,1/11/2022 1:30,NSW1,1/11/2022 0:57,7083,6957,6830,1/11/2022 0:57
485,1/11/2022 2:00,NSW1,1/11/2022 1:27,6864,6742,6619,1/11/2022 1:27
486,1/11/2022 2:30,NSW1,1/11/2022 1:57,6722,6602,6482,1/11/2022 1:57
487,1/11/2022 3:00,NSW1,1/11/2022 2:27,6689,6570,6450,1/11/2022 2:27
488,1/11/2022 3:30,NSW1,1/11/2022 2:57,6701,6581,6461,1/11/2022 2:57
489,1/11/2022 4:00,NSW1,1/11/2022 3:27,6705,6585,6466,1/11/2022 3:27
490,1/11/2022 4:30,NSW1,1/11/2022 3:57,6873,6750,6627,1/11/2022 3:57
491,1/11/2022 5:00,NSW1,1/11/2022 4:27,7032,6907,6781,1/11/2022 4:27
492,1/11/2022 5:30,NSW1,1/11/2022 4:57,7329,7198,7067,1/11/2022 4:57
493,1/11/2022 6:00,NSW1,1/11/2022 5:27,7454,7320,7187,1/11/2022 5:27
494,1/11/2022 6:30,NSW1,1/11/2022 5:57,7645,7508,7371,1/11/2022 5:57
495,1/11/2022 7:00,NSW1,1/11/2022 6:27,8013,7869,7726,1/11/2022 6:27
496,1/11/2022 7:30,NSW1,1/11/2022 6:57,8121,7976,7831,1/11/2022 6:57
497,1/11/2022 8:00,NSW1,1/11/2022 7:27,8360,8211,8062,1/11/2022 7:27
498,1/11/2022 8:30,NSW1,1/11/2022 7:57,8341,8192,8043,1/11/2022 7:57
499,1/11/2022 9:00,NSW1,1/11/2022 8:27,8399,8249,8099,1/11/2022 8:27
500,1/11/2022 9:30,NSW1,1/11/2022 8:57,8448,8297,8146,1/11/2022 8:57
501,1/11/2022 10:00,NSW1,1/11/2022 9:27,8481,8330,8178,1/11/2022 9:27
502,1/11/2022 10:30,NSW1,1/11/2022 9:57,8633,8479,8325,1/11/2022 9:57
503,1/11/2022 11:00,NSW1,1/11/2022 10:27,8744,8588,8432,1/11/2022 10:27
504,1/11/2022 11:30,NSW1,1/11/2022 10:57,8956,8796,8636,1/11/2022 10:57
505,1/11/2022 12:00,NSW1,1/11/2022 11:27,9051,8889,8727,1/11/2022 11:27
506,1/11/2022 12:30,NSW1,1/11/2022 11:57,9150,8986,8823,1/11/2022 11:57
507,1/11/2022 13:00,NSW1,1/11/2022 12:27,9099,8936,8774,1/11/2022 12:27
508,1/11/2022 13:30,NSW1,1/11/2022 12:57,9419,9251,9083,1/11/2022 12:57
509,1/11/2022 14:00,NSW1,1/11/2022 13:27,9648,9476,9303,1/11/2022 13:27
510,1/11/2022 14:30,NSW1,1/11/2022 13:57,9660,9488,9315,1/11/2022 13:57
511,1/11/2022 15:00,NSW1,1/11/2022 14:27,9519,9349,9179,1/11/2022 14:27
512,1/11/2022 15:30,NSW1,1/11/2022 14:57,9737,9563,9389,1/11/2022 14:57
513,1/11/2022 16:00,NSW1,1/11/2022 15:27,9874,9698,9521,1/11/2022 15:27
514,1/11/2022 16:30,NSW1,1/11/2022 15:57,9826,9650,9475,1/11/2022 15:57
515,1/11/2022 17:00,NSW1,1/11/2022 16:27,9828,9652,9476,1/11/2022 16:27
516,1/11/2022 17:30,NSW1,1/11/2022 16:57,9552,9382,9211,1/11/2022 16:57
517,1/11/2022 18:00,NSW1,1/11/2022 17:27,9575,9404,9233,1/11/2022 17:27
518,1/11/2022 18:30,NSW1,1/11/2022 17:57,9617,9445,9274,1/11/2022 17:57
519,1/11/2022 19:00,NSW1,1/11/2022 18:27,9295,9129,8963,1/11/2022 18:27
520,1/11/2022 19:30,NSW1,1/11/2022 18:57,9355,9188,9021,1/11/2022 18:57
521,1/11/2022 20:00,NSW1,1/11/2022 19:27,9206,9041,8877,1/11/2022 19:27
522,1/11/2022 20:30,NSW1,1/11/2022 19:57,8995,8834,8674,1/11/2022 19:57
523,1/11/2022 21:00,NSW1,1/11/2022 20:27,8810,8652,8495,1/11/2022 20:27
524,1/11/2022 21:30,NSW1,1/11/2022 20:57,8664,8509,8355,1/11/2022 20:57
525,1/11/2022 22:00,NSW1,1/11/2022 21:27,8414,8263,8113,1/11/2022 21:27
526,1/11/2022 22:30,NSW1,1/11/2022 21:57,8269,8121,7974,1/11/2022 21:57
527,1/11/2022 23:00,NSW1,1/11/2022 22:27,8110,7965,7820,1/11/2022 22:27
528,1/11/2022 23:30,NSW1,1/11/2022 22:57,7893,7752,7611,1/11/2022 22:57
529,1/12/2022 0:00,NSW1,1/11/2022 22:57,7760,7592,7425,1/11/2022 22:57
530,1/12/2022 0:30,NSW1,1/11/2022 23:57,7501,7367,7233,1/11/2022 23:57
531,1/12/2022 1:00,NSW1,1/12/2022 0:27,7233,7103,6974,1/12/2022 0:27
532,1/12/2022 1:30,NSW1,1/12/2022 0:57,6993,6868,6743,1/12/2022 0:57
533,1/12/2022 2:00,NSW1,1/12/2022 1:27,6840,6718,6596,1/12/2022 1:27
534,1/12/2022 2:30,NSW1,1/12/2022 1:57,6708,6588,6468,1/12/2022 1:57
535,1/12/2022 3:00,NSW1,1/12/2022 2:27,6618,6500,6382,1/12/2022 2:27
536,1/12/2022 3:30,NSW1,1/12/2022 2:57,6616,6498,6380,1/12/2022 2:57
537,1/12/2022 4:00,NSW1,1/12/2022 3:27,6727,6607,6487,1/12/2022 3:27
538,1/12/2022 4:30,NSW1,1/12/2022 3:57,6842,6720,6598,1/12/2022 3:57
539,1/12/2022 5:00,NSW1,1/12/2022 4:27,7007,6882,6757,1/12/2022 4:27
540,1/12/2022 5:30,NSW1,1/12/2022 4:57,7239,7110,6981,1/12/2022 4:57
541,1/12/2022 6:00,NSW1,1/12/2022 5:27,7393,7261,7129,1/12/2022 5:27
542,1/12/2022 6:30,NSW1,1/12/2022 5:57,7567,7432,7297,1/12/2022 5:57
543,1/12/2022 7:00,NSW1,1/12/2022 6:27,7603,7467,7332,1/12/2022 6:27
544,1/12/2022 7:30,NSW1,1/12/2022 6:57,7835,7695,7555,1/12/2022 6:57
545,1/12/2022 8:00,NSW1,1/12/2022 7:27,7988,7845,7703,1/12/2022 7:27
546,1/12/2022 8:30,NSW1,1/12/2022 7:57,8106,7961,7816,1/12/2022 7:57
547,1/12/2022 9:00,NSW1,1/12/2022 8:27,7948,7806,7664,1/12/2022 8:27
548,1/12/2022 9:30,NSW1,1/12/2022 8:57,7834,7694,7554,1/12/2022 8:57
549,1/12/2022 10:00,NSW1,1/12/2022 9:27,7872,7731,7590,1/12/2022 9:27
550,1/12/2022 10:30,NSW1,1/12/2022 9:57,7975,7833,7690,1/12/2022 9:57
551,1/12/2022 11:00,NSW1,1/12/2022 10:27,8041,7897,7754,1/12/2022 10:27
552,1/12/2022 11:30,NSW1,1/12/2022 10:57,8107,7962,7817,1/12/2022 10:57
553,1/12/2022 12:00,NSW1,1/12/2022 11:27,8280,8132,7984,1/12/2022 11:27
554,1/12/2022 12:30,NSW1,1/12/2022 11:57,8222,8075,7928,1/12/2022 11:57
555,1/12/2022 13:00,NSW1,1/12/2022 12:27,8324,8176,8027,1/12/2022 12:27
556,1/12/2022 13:30,NSW1,1/12/2022 12:57,8465,8314,8163,1/12/2022 12:57
557,1/12/2022 14:00,NSW1,1/12/2022 13:27,8590,8437,8283,1/12/2022 13:27
558,1/12/2022 14:30,NSW1,1/12/2022 13:57,8563,8410,8257,1/12/2022 13:57
559,1/12/2022 15:00,NSW1,1/12/2022 14:27,8579,8426,8273,1/12/2022 14:27
560,1/12/2022 15:30,NSW1,1/12/2022 14:57,8855,8697,8539,1/12/2022 14:57
561,1/12/2022 16:00,NSW1,1/12/2022 15:27,8885,8727,8568,1/12/2022 15:27
562,1/12/2022 16:30,NSW1,1/12/2022 15:57,8955,8795,8635,1/12/2022 15:57
563,1/12/2022 17:00,NSW1,1/12/2022 16:27,9139,8976,8813,1/12/2022 16:27
564,1/12/2022 17:30,NSW1,1/12/2022 16:57,9044,8883,8721,1/12/2022 16:57
565,1/12/2022 18:00,NSW1,1/12/2022 17:27,9209,9082,8955,1/12/2022 17:27
566,1/12/2022 18:30,NSW1,1/12/2022 17:57,9122,8996,8870,1/12/2022 17:57
